timestamp,latitude,longitude,altitude,nic,nac_p,gpsOkBefore,callsign,aircraft_type,radio_horizon
4/9/2024 4:15,36.9091,30.7981,37000,0,0,0,,A20N,1244412.95
4/9/2024 4:17,41.022484,39.977001,37975,0,8,0,DKH1657,B789,1260702.317
4/9/2024 4:18,40.632236,38.930865,30000,4,0,0,UAE213,B77W,1120532.061
4/9/2024 4:20,41.597218,38.834307,40000,0,0,1712629068,THA960,A359,1293878.974
4/9/2024 4:20,40.122894,40.662231,32000,0,0,0,AIC105,B77W,1157280.536
4/9/2024 4:21,40.334628,37.935229,36000,0,0,0,QTR189,A320,1227481.373
4/9/2024 4:23,33.538746,44.638515,32875,0,0,0,,B77L,1172996.026
4/9/2024 4:27,40.341145,38.097839,34000,6,7,0,ETD93C,A35K,1192897.473
4/9/2024 4:29,37.538048,25.580112,40975,0,0,0,ELY025,B788,1309553.185
4/9/2024 4:29,41.929321,33.802822,30000,0,0,0,TUA911,B738,1120532.061
4/9/2024 4:33,40.214616,37.764067,38000,4,4,0,UAE1KM,A388,1261117.227
4/9/2024 4:33,30.186239,38.982239,33000,0,0,0,,A20N,1175223.94
4/9/2024 4:36,38.176514,25.988935,37550,0,0,0,MSC2987,A20N,1253627.847
4/9/2024 4:38,40.619659,31.910767,27175,6,0,0,SXS4W,B738,1066469.492
4/9/2024 4:38,37.163727,32.986859,37000,6,9,0,AZV965,B752,1244412.95
4/9/2024 4:39,30.084197,31.351575,21050,0,0,0,RJA712,E195,938619.7971
4/9/2024 4:41,39.865335,37.112854,36000,0,0,0,ETD39B,A35K,1227481.373
4/9/2024 4:41,40.114883,40.649902,34000,6,8,0,DLH761,A343,1192897.473
4/9/2024 4:42,40.021471,37.431918,36000,6,9,0,AZV1001,B752,1227481.373
4/9/2024 4:42,39.931206,40.56065,36000,0,0,0,SIA306,B77W,1227481.373
4/9/2024 4:44,40.328247,38.129883,36000,0,8,0,QTR263,A320,1227481.373
4/9/2024 4:51,36.91,30.7985,600,0,0,0,TKJ3BQ,B738,158467.1638
4/9/2024 4:54,40.9953,39.806763,38000,6,6,0,THA924,A359,1261117.227
4/9/2024 4:56,41.410263,30.624901,29350,6,0,0,PGT2V,A21N,1108326.488
4/9/2024 5:05,39.20015,35.872925,37000,0,0,0,TKJ2DC,B738,1244412.95
4/9/2024 5:06,31.455048,35.813545,14150,0,0,0,JAV1820,A320,769558.9259
4/9/2024 5:06,41.156275,37.961509,36000,2,7,0,AFR379V,B77W,1227481.373
4/9/2024 5:06,32.955166,44.532745,36000,0,0,0,PGT746,B738,1227481.373
4/9/2024 5:12,39.95105,41.725647,36000,0,0,0,PGT708,A20N,1227481.373
4/9/2024 5:21,39.562,27.241028,39575,0,0,0,,B738,1286986.886
4/9/2024 5:24,39.013138,36.923794,28000,0,0,0,TKJ2RU,A21N,1082536.817
4/9/2024 5:35,32.378128,44.432884,5175,0,0,0,,MD88,465391.9179
4/9/2024 5:48,39.793076,36.835068,40000,0,0,0,SIA366,A359,1293878.974
4/9/2024 5:51,33.446526,25.591026,36000,0,0,0,,A332,1227481.373
4/9/2024 5:51,41.821461,31.684761,35000,0,0,0,THY50V,A321,1210312.955
4/9/2024 5:53,30.084183,31.351588,27825,0,0,0,RJA501,A320,1079148.587
4/9/2024 5:56,38.932617,36.712429,29475,0,0,0,TKJ3XG,A21N,1110684.131
4/9/2024 6:00,36.891499,30.8011,450,0,0,0,,B738,137236.5895
4/9/2024 6:00,29.585623,31.739449,21900,0,0,0,,A320,957383.0127
4/9/2024 6:03,31.659668,38.542679,34000,0,0,0,CHZ256,B763,1192897.473
4/9/2024 6:08,38.359371,31.694422,29275,0,0,0,AZO5038,SU95,1106909.492
4/9/2024 6:12,39.188873,42.698963,36550,0,0,0,IRM064,A343,1236822.424
4/9/2024 6:14,30.084183,31.351588,40000,0,0,0,,A333,1293878.974
4/9/2024 6:21,37.557953,25.432707,39000,0,0,0,,A35K,1277603.119
4/9/2024 6:32,41.258011,38.992798,9925,0,0,0,THY2NQ,A321,644508.8981
4/9/2024 6:33,33.818246,35.490818,2200,0,0,0,MEA426,A332,303441.5166
4/9/2024 6:33,39.183578,42.721375,33975,0,0,0,,B735,1192458.827
4/9/2024 6:39,35.583646,30.851304,34975,0,8,0,LMU604,A320,1209880.624
4/9/2024 6:39,29.309381,31.29224,38000,0,0,0,THY6200,A332,1261117.227
4/9/2024 6:45,36.913898,30.8008,30650,0,0,0,,B738,1132606.108
4/9/2024 6:47,31.967748,34.743254,575,0,10,0,4XHPN,AP32,155130.6393
4/9/2024 6:48,29.26688,32.609145,24125,5,5,0,KHH062,B735,1004840.94
4/9/2024 6:50,41.695953,38.156204,34000,6,8,0,AHY8103,A320,1192897.473
4/9/2024 7:00,37.741241,27.613493,7750,0,0,0,TCUCM,P208,569527.2535
4/9/2024 7:03,33.75796,35.424385,3225,6,7,0,MEA211,A332,367391.0053
4/9/2024 7:03,29.070383,35.879356,38000,0,0,0,,B789,1261117.227
4/9/2024 7:03,41.693395,38.193778,34025,0,0,1712638631,AHY063,A320,1193335.957
4/9/2024 7:03,40.002106,41.828571,37950,0,0,0,PIA705,B772,1260287.271
4/9/2024 7:05,40.651062,28.65625,10125,0,0,0,FDX4604,B738,650970.3017
4/9/2024 7:08,41.683731,38.519689,40000,0,0,1712639116,THY8LG,A359,1293878.974
4/9/2024 7:09,38.316055,25.932293,37000,0,0,0,,B752,1244412.95
4/9/2024 7:09,36.889999,30.798901,7250,0,0,0,,B738,550849.1241
4/9/2024 7:11,39.36763,35.201031,31000,0,0,0,TKJ9AY,B738,1139054.507
4/9/2024 7:12,36.896599,30.7957,300,0,0,0,,B738,112053.2061
4/9/2024 7:12,39.609512,42.236164,37975,0,0,0,,B788,1260702.317
4/9/2024 7:17,37.729843,25.535089,41650,0,0,0,,H25B,1320295.56
4/9/2024 7:26,37.255005,25.330381,3950,0,0,0,SEH1AM,AT76,406595.1629
4/9/2024 7:29,37.381073,25.522409,28825,0,0,0,AEE2HO,A320,1098369.129
4/9/2024 7:30,41.138166,38.650464,14450,0,0,0,TKJ1MZ,B738,777674.0072
4/9/2024 7:38,32.897442,44.573441,34025,0,0,0,KAC135,A20N,1193335.957
4/9/2024 7:41,33.44838,26.902882,40000,0,0,0,,A359,1293878.974
4/9/2024 7:42,40.074509,27.886719,37000,0,0,0,,B738,1244412.95
4/9/2024 7:44,37.173172,29.087618,21775,0,0,0,TKJ95H,A21N,954646.8453
4/9/2024 7:45,40.623345,38.863012,38000,0,7,0,CHH743,B789,1261117.227
4/9/2024 7:47,33.796967,24.668398,37000,0,0,0,,B748,1244412.95
4/9/2024 7:48,30.904175,35.744288,16100,0,0,0,RJA305,A319,820874.1846
4/9/2024 7:50,41.906044,31.759623,35000,0,0,0,THY4LN,A321,1210312.955
4/9/2024 7:50,40.347895,38.084106,35975,4,7,0,VIR317,B789,1227055.09
4/9/2024 8:02,40.272171,38.035095,34025,0,0,0,KZR215,A21N,1193335.957
4/9/2024 8:06,32.004456,34.812653,3000,6,8,0,4XCZA,B738,354343.3504
4/9/2024 8:14,39.109131,42.80196,36650,0,0,0,IGO012,B77W,1238513.228
4/9/2024 8:21,32.945984,44.522148,35025,0,0,0,QTR8361,B77L,1210745.133
4/9/2024 8:23,39.430527,42.440426,36000,0,0,0,FDB1290,B38M,1227481.373
4/9/2024 8:27,31.956345,34.750909,525,6,10,0,4XHYI,AP32,148232.4585
4/9/2024 8:27,32.893341,44.577797,36000,0,0,0,QTR88R,B77W,1227481.373
4/9/2024 8:30,41.946167,32.14687,34000,0,0,0,CLX7441,B744,1192897.473
4/9/2024 8:33,33.500385,44.649784,32975,0,0,0,UAE60L,B77W,1174778.695
4/9/2024 8:35,33.414497,44.674896,33000,0,0,0,KAC171,B77W,1175223.94
4/9/2024 8:36,30.840591,30.519482,28350,0,0,0,MSR043,B738,1089281.66
4/9/2024 8:38,37.561001,25.52154,39000,0,0,0,ELY002,B789,1277603.119
4/9/2024 8:38,34.149044,44.648609,39025,0,0,0,KAC382,A338,1278012.542
4/9/2024 8:41,39.338131,42.564941,34000,0,0,0,QSM2214,A306,1192897.473
4/9/2024 8:42,33.430344,44.670906,38000,0,0,0,UAE52M,A388,1261117.227
4/9/2024 8:50,33.412125,44.667774,32000,0,0,0,UAE714,B77W,1157280.536
4/9/2024 8:51,32.960403,44.467823,37050,0,0,0,,B77W,1245253.486
4/9/2024 8:54,29.978165,32.098927,21300,0,0,0,MSR936,B789,944177.0973
4/9/2024 8:54,32.007038,34.901211,250,0,0,0,,GALX,102290.1144
4/9/2024 8:56,39.956531,40.747043,38025,6,7,0,UZB279,A20N,1261532
4/9/2024 8:57,41.741997,31.973024,37025,0,0,0,,A320,1244833.289
4/9/2024 8:59,30.232373,33.85014,34000,0,0,0,FDB3VD,B38M,1192897.473
4/9/2024 9:00,30.2867,33.816687,32000,0,8,0,UAE26K,B77W,1157280.536
4/9/2024 9:05,40.137268,40.617859,36000,0,0,0,FDB4GA,B38M,1227481.373
4/9/2024 9:09,33.646236,24.828873,35025,0,0,0,EDW15T,A320,1210745.133
4/9/2024 9:14,33.751465,24.711054,41000,0,0,0,,B789,1309952.621
4/9/2024 9:15,41.2174,33.574718,39000,0,0,0,QTR8148,B77L,1277603.119
4/9/2024 9:23,33.539303,44.63818,39975,0,0,0,QTR645,B788,1293474.574
4/9/2024 9:26,41.054169,35.578674,32950,6,0,0,TKJ4VA,A21N,1174333.282
4/9/2024 9:30,40.018021,27.78186,33000,0,0,0,,B738,1175223.94
4/9/2024 9:30,40.000431,41.806412,36000,0,0,0,VSV5265,B39M,1227481.373
4/9/2024 9:33,29.019928,34.90573,38000,0,0,0,QTR9T,A332,1261117.227
4/9/2024 9:35,34.79789,44.318161,10400,0,0,0,,C208,659751.4138
4/9/2024 9:36,29.06531,35.712837,34000,0,0,0,ABY423,A320,1192897.473
4/9/2024 9:39,38.717606,43.033447,36700,0,0,0,FIN5KF,A333,1239357.765
4/9/2024 9:42,41.161583,34.413113,36000,0,0,0,PBD839,B738,1227481.373
4/9/2024 9:44,40.274807,27.935299,37000,0,0,0,NOZ4TL,B738,1244412.95
4/9/2024 9:47,29.107811,34.416665,38000,6,6,0,UAE1EW,A388,1261117.227
4/9/2024 9:51,40.303719,28.022627,37000,0,0,0,,B738,1244412.95
4/9/2024 9:53,33.537537,44.660095,37125,0,0,0,ABY357,A320,1246513.226
4/9/2024 9:54,33.597775,44.621716,31975,0,0,0,,A320,1156828.385
4/9/2024 9:57,29.02155,34.283699,27975,0,0,0,ABY119,A321,1082053.434
4/9/2024 9:59,39.495071,27.232122,37000,0,0,0,EWG9974,A321,1244412.95
4/9/2024 9:59,33.852768,44.545074,38000,0,0,0,,A359,1261117.227
4/9/2024 10:02,38.786636,26.484634,35000,0,0,0,CFG3FK,A321,1210312.955
4/9/2024 10:02,39.577103,42.330204,36000,0,0,0,FDB9KP,B38M,1227481.373
4/9/2024 10:02,33.494385,44.651733,34000,0,0,0,,A320,1192897.473
4/9/2024 10:05,40.328339,38.15094,38000,0,0,0,THY4327,B738,1261117.227
4/9/2024 10:06,28.896418,35.413406,34000,0,0,0,QTR99Q,A320,1192897.473
4/9/2024 10:08,33.592793,44.622631,39000,0,0,0,UAE9H,A388,1277603.119
4/9/2024 10:11,39.514389,27.205433,37000,0,0,0,CND269,B39M,1244412.95
4/9/2024 10:15,38.708771,43.064674,34775,0,0,0,ETD259,A320,1206416.391
4/9/2024 10:17,32.949417,44.519127,36000,0,0,0,,A20N,1227481.373
4/9/2024 10:23,33.737732,24.731682,37000,0,0,0,,B77W,1244412.95
4/9/2024 10:23,41.161057,39.536072,38000,0,0,1712650584,THY369,A333,1261117.227
4/9/2024 10:26,29.788284,38.348782,35400,0,0,0,RSX5212,B738,1217209.381
4/9/2024 10:26,39.112701,42.65197,34000,0,0,0,,A310,1192897.473
4/9/2024 10:27,28.926676,35.318298,34000,0,0,0,QTR47V,B77W,1192897.473
4/9/2024 10:29,33.414219,25.671461,35975,0,0,0,,B78X,1227055.09
4/9/2024 10:29,37.335892,27.548569,5425,0,0,0,,,476500.687
4/9/2024 10:29,29.188765,34.894032,33975,0,0,0,ADY450,A320,1192458.827
4/9/2024 10:29,39.61528,42.219685,36025,0,0,0,FDB93Q,B38M,1227907.507
4/9/2024 10:30,30.111012,31.119709,28375,0,0,0,,B738,1089761.837
4/9/2024 10:30,40.996647,39.795352,30000,0,0,1712651382,GEL902,B742,1120532.061
4/9/2024 10:32,40.209774,27.817133,37025,0,0,0,EJU98RK,A20N,1244833.289
4/9/2024 10:32,41.006423,39.753217,33000,0,0,0,BOX530,B77L,1175223.94
4/9/2024 10:32,39.574539,42.335518,32000,0,0,0,BOX625,B77L,1157280.536
4/9/2024 10:33,33.270172,25.729542,38000,0,0,0,,B789,1261117.227
4/9/2024 10:42,31.711395,35.959599,4175,4,0,0,,A320,418015.0323
4/9/2024 10:44,39.798858,36.78833,36000,6,9,0,FDB5KG,B38M,1227481.373
4/9/2024 10:47,33.728806,24.741436,35000,0,0,0,TUI18V,B738,1210312.955
4/9/2024 10:56,35.647099,28.14633,16000,0,0,0,,AN26,818320.915
4/9/2024 11:02,33.79953,24.66526,36975,0,0,0,EJU39PT,A20N,1243992.469
4/9/2024 11:03,36.253098,24.959164,45000,0,0,0,,GLEX,1372365.895
4/9/2024 11:03,38.832993,26.434021,37000,0,0,0,,B738,1244412.95
4/9/2024 11:05,33.818115,35.490716,17075,0,0,0,A1340,C30J,845364.5192
4/9/2024 11:08,33.818298,35.490772,16000,0,9,0,FDB1211,B38M,818320.915
4/9/2024 11:14,40.634995,33.963196,33250,0,0,0,AFL423,B77W,1179667.147
4/9/2024 11:15,41.210228,34.11105,35000,0,0,0,AFL427,B77W,1210312.955
4/9/2024 11:15,40.572184,38.735171,36000,6,8,0,SBI3745,B738,1227481.373
4/9/2024 11:17,31.589651,38.181061,34025,0,0,0,,A320,1193335.957
4/9/2024 11:20,40.110718,33.271118,13100,0,0,0,,B738,740456.0872
4/9/2024 11:26,29.060715,35.552235,36000,0,0,0,,A320,1227481.373
4/9/2024 11:27,29.878143,32.496819,22175,0,0,0,RBG410,A320,963375.2266
4/9/2024 11:27,40.81244,39.587111,33025,0,0,0,BOX538,B77L,1175669.017
4/9/2024 11:29,33.280289,25.721577,36000,0,0,0,,B789,1227481.373
4/9/2024 11:30,40.993195,29.073303,4850,0,0,0,SVR773,A319,450541.2184
4/9/2024 11:30,31.618094,36.791345,28150,4,8,0,JZR252,A320,1085432.596
4/9/2024 11:36,38.878101,26.385437,36975,0,0,0,EZY54NM,A320,1243992.469
4/9/2024 11:36,40.288147,27.924683,39000,0,0,0,EZY65GJ,A20N,1277603.119
4/9/2024 11:36,33.78538,35.458431,3875,0,0,1712655345,IAW132,B738,402716.583
4/9/2024 11:38,32.944134,44.524506,34000,0,0,0,,A320,1192897.473
4/9/2024 11:44,39.589653,27.113647,41000,0,0,0,,LJ45,1309952.621
4/9/2024 11:50,33.743179,24.725685,37000,0,0,0,,B38M,1244412.95
4/9/2024 11:51,40.103403,40.730189,38000,0,9,0,IRA711,A332,1261117.227
4/9/2024 11:51,39.19194,42.704933,33975,0,0,0,,A310,1192458.827
4/9/2024 11:54,39.185806,42.716156,38700,0,0,0,THY58,A333,1272679.775
4/9/2024 11:57,40.094513,27.921326,37025,0,0,0,,A320,1244833.289
4/9/2024 11:59,38.806736,26.461182,33450,0,0,0,EZY52JT,A20N,1183209.699
4/9/2024 12:00,38.11409,25.969868,39800,0,0,0,TVF17ZP,B738,1290640.223
4/9/2024 12:03,41.062007,39.994354,34000,0,0,1712656174,SDM5567,B738,1192897.473
4/9/2024 12:06,37.44191,25.600599,38975,0,0,0,ELY027,B789,1277193.565
4/9/2024 12:06,34.926361,30.458922,35025,4,9,0,GEC8344,A321,1210745.133
4/9/2024 12:08,38.757809,26.516296,35025,0,0,0,,A21N,1210745.133
4/9/2024 12:09,33.350723,25.66608,32975,0,0,0,,B77W,1174778.695
4/9/2024 12:12,41.015442,29.151978,8150,0,0,0,THY356,A332,584039.8278
4/9/2024 12:12,41.688879,38.358126,40000,0,0,1712657311,CPA257,A359,1293878.974
4/9/2024 12:14,33.680237,24.79306,35000,0,0,0,QTR1L,B77W,1210312.955
4/9/2024 12:23,40.882919,39.99115,38000,6,0,1712657907,TGZ773,B737,1261117.227
4/9/2024 12:23,32.344959,44.395584,9125,0,0,0,,A320,617988.0774
4/9/2024 12:24,33.782913,24.682961,35000,0,0,0,,A320,1210312.955
4/9/2024 12:29,37.338959,27.567327,7050,0,0,0,,,543198.0702
4/9/2024 12:32,33.731415,24.738409,37000,0,0,0,QTR18L,B77W,1244412.95
4/9/2024 12:32,34.992416,30.330954,37000,1,8,0,,A321,1244412.95
4/9/2024 12:33,33.713596,24.757118,37000,0,0,0,TFL5HE,B38M,1244412.95
4/9/2024 12:38,33.777969,24.688633,41000,0,0,0,,B788,1309952.621
4/9/2024 12:42,33.632408,24.845524,37000,0,0,0,UAL163,B772,1244412.95
4/9/2024 12:47,30.480835,38.739033,33750,0,0,0,SVA633,A320,1188503.728
4/9/2024 12:50,38.657303,26.286804,42975,0,0,0,,C56X,1341132.239
4/9/2024 12:54,41.231827,38.735229,33000,0,0,0,THY8XV,B38M,1175223.94
4/9/2024 12:57,40.771912,28.855164,22075,0,0,0,CAI214,B738,961200.5619
4/9/2024 12:57,36.890499,30.799601,475,0,0,0,,B734,140997.1923
4/9/2024 12:59,41.684418,38.492785,40000,0,0,1712660100,AAR541,A359,1293878.974
4/9/2024 13:00,33.236809,25.755877,36000,0,0,0,,A333,1227481.373
4/9/2024 13:11,41.688354,38.381299,40000,0,0,1712660868,DLH743,A359,1293878.974
4/9/2024 13:14,33.796646,24.668566,33000,0,0,0,,C17,1175223.94
4/9/2024 13:18,28.676644,33.467102,34025,0,0,0,,A20N,1193335.957
4/9/2024 13:27,41.838364,31.623522,33000,0,0,0,AIC131,B77W,1175223.94
4/9/2024 13:27,41.681058,38.553325,32000,0,8,0,TAY847,B744,1157280.536
4/9/2024 13:29,36.077053,31.949411,26950,0,0,0,DLH1768,A321,1062045.308
4/9/2024 13:36,33.737137,24.732803,39000,0,0,0,,B38M,1277603.119
4/9/2024 13:36,32.893158,44.577812,34000,6,0,0,,B744,1192897.473
4/9/2024 13:42,28.756348,33.35502,32025,6,9,0,SVA275,A320,1157732.511
4/9/2024 13:45,33.818253,35.490829,4625,0,0,1712663081,THY1SZ,B739,439966.4178
4/9/2024 13:48,34.999283,30.306459,37050,5,8,0,DLH692,A321,1245253.486
4/9/2024 13:53,40.640848,38.899966,30000,0,0,0,BOX593,B77L,1120532.061
4/9/2024 13:57,41.248681,36.436906,35000,0,0,0,QNT572,A320,1210312.955
4/9/2024 14:08,33.818253,35.490829,35000,0,0,0,KNE258,A20N,1210312.955
4/9/2024 14:12,41.062938,39.992606,36000,6,8,0,BRU8141,B738,1227481.373
4/9/2024 14:18,33.726105,24.743454,39000,0,0,0,BAW65,A35K,1277603.119
4/9/2024 14:23,41.544113,38.173495,21825,0,0,0,THY80N,B739,955742.2523
4/9/2024 14:24,41.149017,33.747498,37000,0,0,0,,B748,1244412.95
4/9/2024 14:24,41.090775,33.957493,39000,0,0,0,,A35K,1277603.119
4/9/2024 14:26,33.770809,24.696007,39000,0,0,0,UAE1Y,A388,1277603.119
4/9/2024 14:26,35.274719,31.293011,40525,6,8,0,PNC7D,C56X,1302342.375
4/9/2024 14:29,34.534286,24.670977,30975,0,0,0,,A400,1138595.118
4/9/2024 14:30,41.831497,34.229965,34000,0,0,0,,B77W,1192897.473
4/9/2024 14:33,34.184193,44.61462,32975,0,0,0,UAE33Y,B77W,1174778.695
4/9/2024 14:38,37.431198,25.617954,39000,0,0,0,,A333,1277603.119
4/9/2024 14:41,33.739201,24.729996,37025,0,0,0,,A21N,1244833.289
4/9/2024 14:44,39.590057,42.292824,36000,0,0,0,,B788,1227481.373
4/9/2024 14:45,33.670025,24.80381,37000,0,0,0,,B738,1244412.95
4/9/2024 14:47,41.325817,30.341805,35000,0,0,0,WMT87SG,A21N,1210312.955
4/9/2024 14:47,41.24025,36.469971,33000,6,7,0,PGT326,A20N,1175223.94
4/9/2024 14:48,41.680664,38.606456,37975,0,0,0,APZ5245,B789,1260702.317
4/9/2024 14:50,40.870163,29.183121,23275,0,0,0,,A310,986980.3464
4/9/2024 14:53,35.183075,31.153471,39050,0,0,0,GFA016,A21N,1278421.833
4/9/2024 14:54,33.307011,25.700497,35975,0,0,0,,B78X,1227055.09
4/9/2024 14:56,33.704845,24.765415,37000,0,0,0,DLH439,A333,1244412.95
4/9/2024 15:03,41.688354,38.371499,40000,0,0,1712667586,CPA239,A359,1293878.974
4/9/2024 15:06,33.700058,24.771927,43000,0,0,0,,GLF5,1341522.273
4/9/2024 15:11,39.596775,42.273682,39975,0,0,0,AIC121,B788,1293474.574
4/9/2024 15:18,39.499695,27.2243,37000,0,0,0,EXS93G,B738,1244412.95
4/9/2024 15:20,42.116364,35.649137,39000,4,4,0,,A388,1277603.119
4/9/2024 15:21,41.680618,38.605707,38000,6,6,0,AAR511,A359,1261117.227
4/9/2024 15:23,36.492996,25.124271,37000,0,0,0,TUI46G,B738,1244412.95
4/9/2024 15:26,39.574814,27.131634,27950,0,0,0,EXS321P,B738,1081569.834
4/9/2024 15:26,41.917099,33.856804,30000,0,0,0,PLF120,B738,1120532.061
4/9/2024 15:35,41.877731,32.533825,38000,0,0,0,,B738,1261117.227
4/9/2024 15:38,41.765178,38.326253,38025,0,0,1712669340,DLH721,A343,1261532
4/9/2024 15:44,41.085754,29.264709,7875,0,0,0,THY6BU,B38M,574101.8431
4/9/2024 15:45,41.035891,40.086053,32000,4,9,0,UPS15,B748,1157280.536
4/9/2024 15:45,34.043232,44.627266,35025,0,0,0,,B77W,1210745.133
4/9/2024 15:47,29.054626,35.394306,32000,0,0,0,UPS9,B748,1157280.536
4/9/2024 15:48,33.79454,35.474013,2525,6,0,1712670490,PGT759,A20N,325083.069
4/9/2024 15:48,41.688858,38.353833,40000,0,0,1712670267,AAR521,A359,1293878.974
4/9/2024 15:50,33.657593,24.817257,35000,0,0,0,WMT6391,A21N,1210312.955
4/9/2024 15:53,40.754108,28.863331,20400,0,0,0,,A321,924014.409
4/9/2024 15:56,39.560806,42.373192,34000,0,0,0,,B77W,1192897.473
4/9/2024 16:03,37.254406,25.325636,4350,0,0,0,,AT76,426685.8968
4/9/2024 16:08,33.724365,24.746031,41000,0,0,0,,A339,1309952.621
4/9/2024 16:08,41.970795,34.051498,34000,0,0,0,,B77W,1192897.473
4/9/2024 16:09,32.367911,34.502788,5400,6,8,0,LRQ175E,LJ45,475401.4914
4/9/2024 16:09,41.921501,36.783823,33000,5,8,0,CPA260,B77W,1175223.94
4/9/2024 16:11,30.176743,33.764918,28000,0,0,0,JZR741,A320,1082536.817
4/9/2024 16:11,39.803513,41.940857,34000,0,0,0,,B77W,1192897.473
4/9/2024 16:12,40.188595,27.82712,38950,0,0,0,EWG7GC,A319,1276783.88
4/9/2024 16:12,29.081406,34.50494,38000,6,7,0,QTR6J,A333,1261117.227
4/9/2024 16:12,41.020432,39.871582,34025,0,0,1712671523,AZV1005,B763,1193335.957
4/9/2024 16:12,39.567352,42.358704,34000,0,0,0,SWR181,B77W,1192897.473
4/9/2024 16:14,34.167015,44.648151,36000,0,0,0,QTR975,B789,1227481.373
4/9/2024 16:15,41.8797,36.664311,34000,6,7,0,WZZ19GU,A320,1192897.473
4/9/2024 16:15,41.057785,39.14856,38000,0,0,1712671253,UPS11,B744,1261117.227
4/9/2024 16:15,34.378223,44.602375,34000,0,0,0,,B77W,1192897.473
4/9/2024 16:27,35.492404,31.216541,39475,6,0,0,LDX350,CL35,1285359.848
4/9/2024 16:32,34.302383,44.696869,40025,0,0,0,QTR3Y,A359,1294283.248
4/9/2024 16:35,41.874622,31.486498,41000,0,0,0,UAE5RQ,A388,1309952.621
4/9/2024 16:44,30.048026,31.377393,38000,0,9,0,RAM247,B788,1261117.227
4/9/2024 16:50,41.22657,34.61068,34025,0,0,0,,SU95,1193335.957
4/9/2024 16:56,28.861404,33.205279,28000,6,8,0,,A321,1082536.817
4/9/2024 16:59,36.264378,24.979872,20150,0,0,0,TVF68NR,B738,918335.1025
4/9/2024 16:59,30.084197,31.351575,34025,0,0,0,TUI3AX,B738,1193335.957
4/9/2024 17:00,40.07589,40.820202,37975,6,8,0,AIC165,B788,1260702.317
4/9/2024 17:05,36.53336,25.075359,19850,0,0,0,,A320,911473.2248
4/9/2024 17:08,41.949572,36.344434,35025,0,0,0,THA911,B77W,1210745.133
4/9/2024 17:11,40.112621,27.866884,37025,0,0,0,EJU63EN,A320,1244833.289
4/9/2024 17:20,42.007529,36.374391,33025,0,0,0,,B748,1175669.017
4/9/2024 17:20,41.930904,36.596289,31000,0,0,0,THY20,B77W,1139054.507
4/9/2024 17:20,31.163818,38.532501,31025,0,0,0,QTR5V,A333,1139513.711
4/9/2024 17:30,41.131184,29.40135,9150,0,0,0,THY1GH,A321,618834.0573
4/9/2024 17:30,41.124344,33.811768,40975,0,0,0,,B788,1309553.185
4/9/2024 17:32,41.031934,39.903093,34000,0,0,0,RWZ4623,SU95,1192897.473
4/9/2024 17:42,38.171299,25.995264,35000,0,0,0,AFR703,B77W,1210312.955
4/9/2024 17:50,40.044142,40.921513,40000,0,9,0,SIA332,A359,1293878.974
4/9/2024 17:53,33.705872,24.765818,41000,0,0,0,QTR50A,B789,1309952.621
4/9/2024 17:54,41.698655,38.034668,34000,0,9,0,CLX82BS,B748,1192897.473
4/9/2024 17:56,32.924118,44.5453,39100,0,0,0,FDB1026,B38M,1279240.023
4/9/2024 18:09,33.72345,24.74704,39000,0,0,0,QTR773,B77L,1277603.119
4/9/2024 18:12,41.370529,39.326111,34000,0,7,0,TUA921,B738,1192897.473
4/9/2024 18:24,41.147243,29.484245,23750,0,0,0,THY9QF,B738,997000.7084
4/9/2024 18:27,42.094025,35.804943,39000,0,0,0,,A359,1277603.119
4/9/2024 18:27,41.057212,39.976564,36000,6,7,0,BRU8213,B738,1227481.373
4/9/2024 18:32,36.44463,25.070917,25100,0,0,0,EZS34NG,A20N,1024944.904
4/9/2024 18:33,39.610062,27.088703,39000,0,0,0,,A20N,1277603.119
4/9/2024 18:35,41.682312,38.553897,40000,0,0,1712680305,SAS998,A359,1293878.974
4/9/2024 18:38,33.336849,25.677011,34000,0,0,0,,B77W,1192897.473
4/9/2024 18:44,31.677292,37.809825,32550,0,0,0,RJA621,A320,1167183.545
4/9/2024 18:48,33.674561,24.798834,39025,0,0,0,,A20N,1278012.542
4/9/2024 18:53,30.084197,31.351575,32025,0,0,0,FAD761,A320,1157732.511
4/9/2024 18:54,29.928864,31.047579,32000,0,0,0,UPS3,B748,1157280.536
4/9/2024 19:14,41.074356,40.02832,34000,0,0,1712682576,SDM5555,B738,1192897.473
4/9/2024 19:20,33.795483,24.6698,33000,0,0,0,,B737,1175223.94
4/9/2024 19:20,33.27919,25.791723,38000,0,0,0,,B789,1261117.227
4/9/2024 19:27,35.809564,31.105451,33725,6,7,0,RYR3553,B738,1188063.46
4/9/2024 19:32,37.314739,25.424334,28325,0,0,0,APP951,E145,1088801.271
4/9/2024 19:33,41.190353,39.242126,33025,6,9,0,AFR1060,A321,1175669.017
4/9/2024 19:35,40.679443,28.638245,7400,0,0,0,,A306,556518.3896
4/9/2024 19:35,40.920486,29.057278,21400,0,0,0,THY32W,B77W,946390.8801
4/9/2024 19:39,29.351232,34.357264,25775,0,4,0,LMU611,A321,1038635.104
4/9/2024 19:45,39.213181,42.562527,36650,0,0,0,,B734,1238513.228
4/9/2024 19:54,30.501663,38.932854,34650,0,0,0,,A20N,1204246.186
